244	10.937
245	10.005
246	8.599
247	7.258
248	6.524
249	6.034
250	5.791
251	5.669
252	5.542
253	5.503
254	5.46
255	5.322
256	5.066
257	4.485
258	3.938
259	3.68
260	3.659
261	3.824
262	3.844
263	3.685
264	3.384
265	3.284
266	2.97
267	2.326
268	1.951
269	1.933
270	2.268
271	2.933
272	3.565
273	3.683
274	3.847
275	3.975
276	3.99
277	4.58
278	5.29
279	5.791
280	5.96
281	5.904
282	6.045
283	6.362
284	6.729
285	7.291
286	7.714
287	7.847
288	7.884
289	7.47
290	7.012
291	6.882
292	6.733
293	6.585
294	6.463
295	6.633
296	6.868
297	7.481
298	8.111
299	8.594
300	8.609
301	8.238
302	8.149
303	8.202
304	7.954
305	7.694
306	7.348
307	7.573
308	7.884
309	8.124
310	8.124
311	7.644
312	7.086
313	6.697
314	6.521
315	6.332
316	5.948
317	5.643
318	5.27
319	4.892
320	4.341
321	4.21
322	4.415
323	4.851
324	5.026
325	4.611
326	4.121
327	3.894
328	3.545
329	3.354
330	3.484
331	3.807
332	4.194
333	4.832
334	5.069
335	4.832
336	4.702
337	4.563
338	4.16
339	3.775
340	3.593
341	3.623
342	3.628
343	3.755
344	4.168
345	4.68
346	5.385
347	5.88
348	6.129
349	6.36
350	6.602
351	7.097
352	7.313
353	7.293
354	7.309
355	7.455
356	7.67
357	7.461
358	6.851
359	5.992
360	5.176
361	4.403
362	3.88
363	3.092
364	2.42
365	2.059
366	1.886
367	1.851
368	2.132
369	2.455
370	2.629
371	2.595
372	2.74
373	2.715
374	2.407
375	2.263
376	2.043
377	2.09
378	2.333
379	2.752
380	3.334
381	3.748
382	4.069
383	4.202
384	4.172
385	4.014
386	3.997
387	4.021
388	4.317
389	4.473
390	4.696
391	5.297
392	6.07
393	6.253
394	6.166
395	6.327
396	6.705
397	6.832
398	6.868
399	6.676
400	6.399
401	6.118
402	6.119
403	6.083
404	6.131
405	6.192
406	6.61
407	7.348
408	7.518
409	7.411
410	7.197
411	7.017
412	6.864
413	6.925
414	7.138
415	7.354
416	7.33
417	7.167
418	6.975
419	6.99
420	6.803
421	6.706
422	6.929
423	7.44
424	7.967
425	8.388
426	8.824
427	9.384
428	9.692
429	9.565
430	9.469
431	9.541
432	9.585
433	9.284
434	9.127
435	9.075
436	9.09
437	9.175
438	9.323
439	9.485
440	9.711
441	10.055
442	10.296
443	10.291
444	10.284
445	10.304
446	9.781
447	8.686
448	7.551
449	6.667
450	6.088
451	5.416
452	4.816
453	4.417
454	3.889
455	3.423
456	2.917
457	2.662
458	2.514
459	2.786
460	3.07
461	3.508
462	4.051
463	4.694
464	5.29
465	5.933
466	6.554
467	6.92
468	7.287
469	7.784
470	8.141
471	8.115
472	7.849
473	7.941
474	7.878
475	7.583
476	7.197
477	6.842
478	6.454
479	6.282
480	6.48
481	6.811
482	7.016
483	7.258
484	7.579
485	7.749
486	8.12
487	8.573
488	8.625
489	8.141
490	7.239
491	6.227
492	5.491
493	4.858
494	4.546
495	3.914
496	3.386
497	3.389
498	3.41
499	3.438
500	3.973
501	4.418
502	4.629
503	4.731
504	4.74
505	4.867
506	5.093
507	4.976
508	4.598
509	4.226
510	4.038
511	4.18
512	4.387
513	4.657
514	5.041
515	5.497
516	5.765
517	6.159
518	6.493
519	6.67
520	6.706
521	6.56
522	6.484
523	6.624
524	6.833
525	7.086
526	7.505
527	7.843
528	7.749
529	7.435
530	7.431
531	7.59
532	7.705
533	7.827
534	7.896
535	7.445
536	6.851
537	6.295
538	5.784
539	5.176
540	4.44
541	3.942
542	3.667
543	3.399
544	3.689
545	3.986
546	4.029
547	3.949
548	3.625
549	3.489
550	3.295
551	3.216
552	2.893
553	2.659
554	2.525
555	2.42
556	2.425
557	2.416
558	2.32
559	2.512
560	3.314
561	4.496
562	5.884
563	6.964
564	7.47
565	7.619
566	7.775
567	7.932
568	8.002
569	8.08
570	8.194
571	8.272
572	8.575
573	8.948
574	9.578
575	10.171
576	10.579
577	10.737
578	10.919
579	11.171
580	11.53
581	11.425
582	11.347
583	10.989
584	10.297
585	9.825
586	9.539
587	9.698
588	9.982
589	10.23
590	10.445
591	10.652
592	10.858
593	10.928
594	10.535
595	9.962
596	9.62
597	8.901
598	8.133
599	7.274
600	6.406
601	5.682
602	5.329
603	5.087
604	4.679
605	4.313
606	4.226
607	3.903
608	3.896
609	4.073
610	4.093
611	4.101
612	3.872
613	3.388
614	2.564
615	2.167
616	2.342
617	3.009
618	3.646
619	3.986
620	4.304
621	4.52
622	5.115
623	5.273
624	5.085
625	5.202
626	5.438
627	5.534
628	5.529
629	5.612
630	5.693
631	6.117
632	6.427
633	6.785
634	7.349
635	7.902
636	8.333
637	8.519
638	8.438
639	7.886
640	7.426
641	6.907
642	6.336
643	5.9
644	5.704
645	5.516
646	5.4
647	5.683
648	5.961
649	6.008
650	5.922
651	5.739
652	5.433
653	5.181
654	5.211
655	5.152
656	5.057
657	4.829
658	4.28
659	3.843
660	3.619
661	3.447
662	3.34
663	3.096
664	3.252
665	3.508
666	3.58
667	3.601
668	3.602
669	3.884
670	3.929
671	3.563
672	3.12
673	2.824
674	2.643
675	2.757
676	3.005
677	3.058
678	2.852
679	2.647
680	2.608
681	2.622
682	2.848
683	2.979
684	3.061
685	3.606
686	3.84
687	3.663
688	3.478
689	3.342
690	3.467
691	3.502
692	3.423
693	3.449
694	3.33
695	3.362
696	3.399
697	3.445
698	3.65
699	4.086
700	4.366
701	4.535
702	4.744
703	5.019
704	5.656
705	6.576
706	7.012
707	7.25
708	7.479
709	7.596
710	7.319
711	6.62
712	5.944
713	5.315
714	5.054
715	4.936
716	4.681
717	4.553
718	4.43
719	4.439
720	4.566
721	4.601
722	3.999
723	3.357
724	2.874
725	2.634
726	2.773
727	3.236
728	3.803
729	4.385
730	4.834
731	4.679
732	3.915
733	2.747
734	1.744
735	0.993
736	0.637
737	0.379
738	0.467
739	0.82
740	1.003
741	1.149
742	1.247
743	1.302
744	1.461
745	1.836
746	2.093
747	2.023
748	2.036
749	1.994
750	2.161
751	2.536
752	3.144
753	3.489
754	3.733
755	4.012
756	4.204
757	4.348
758	4.773
759	5.364
760	5.8
761	6.188
762	6.275
763	6.205
764	6.105
765	6.258
766	6.872
767	7.276
768	7.354
769	7.191
770	6.808
771	6.561
772	6.541
773	6.803
774	7.117
775	7.435
776	7.402
777	7.377
778	7.88
779	8.462
780	8.453
781	8.176
782	7.819
783	7.548
784	7.444
785	7.548
786	7.771
787	7.692
788	7.309
789	6.983
790	6.929
791	7.06
792	7.025
793	7.156
794	6.822
795	6.648
796	6.105
797	5.695
798	5.273
799	4.751
800	4.016
801	3.584
802	3.018
803	2.344
804	1.893
805	1.5
806	0.905
807	0.528
808	0.53
809	0.829
810	1.284
811	1.755
812	2.108
813	2.357
814	2.61
815	2.638
816	2.501
817	2.507
818	2.438
819	2.39
820	2.08
821	1.851
822	2.1
823	2.525
824	2.795
825	3.151
826	3.34
827	3.289
828	3.079
829	2.734
830	2.244
831	1.47
832	1.169
833	0.987
834	0.7
835	0.39
836	0.178
837	0.078
838	-0.51
839	-1.254
840	-1.839
841	-1.996
842	-1.812
843	-1.472
844	-1.095
845	-1.073
846	-1.228
847	-1.193
848	-1.164
849	-1.353
850	-1.276
851	-1.02
852	-0.602
853	-0.314
854	0.231
855	0.899
856	1.273
857	1.395
858	1.291
859	1.478
860	1.754
861	2.342
862	2.917
863	3.209
864	3.275
865	3.58
866	3.545
867	3.389
868	2.957
869	2.695
870	2.813
871	3.184
872	3.428
873	3.593
874	3.755
875	3.419
876	3.057
877	3.035
878	3.142
879	3.148
880	3.024
881	3.044
882	2.845
883	2.564
884	2.632
885	2.878
886	3.011
887	2.919
888	2.688
889	2.25
890	1.655
891	0.903
892	0.481
893	0.418
894	0.225
895	-0.209
896	-0.471
897	-0.475
898	-0.301
899	-0.035
900	0.085
901	0.286
902	0.395
903	0.397
904	0.336
905	0.048
906	-0.257
907	-0.331
908	-0.519
909	-1.086
910	-1.657
911	-1.576
912	-1.073
913	-0.469
914	-0.164
915	-0.16
916	-0.205
917	-0.178
918	-0.07
919	-0.078
920	-0.317
921	-0.528
922	-0.779
923	-1.01
924	-1.265
925	-0.907
926	-0.445
927	0.096
928	0.733
929	1.291
930	2.004
931	2.191
932	1.958
933	1.81
934	1.906
935	2.118
936	2.03
937	1.43
938	0.673
939	-0.015
940	-0.641
941	-0.981
942	-0.826
943	-0.287
944	0.434
945	0.902
946	1.162
947	1.219
948	1.095
949	0.641
950	-0.451
951	-1.528
952	-1.897
953	-1.8
954	-1.623
955	-1.651
956	-1.799
957	-2.076
958	-2.368
959	-2.366
960	-2.281
961	-1.792
962	-0.886
963	-0.174
964	0.207
965	0.488
966	0.728
967	1.053
968	1.097
969	1.077
970	1.014
971	0.833
972	0.532
973	0.351
974	0.231
975	0.126
976	0.089
977	0.052
978	0.052
979	0.231
980	0.131
981	0.007
982	0.022
983	-0.07
984	-0.107
985	-0.283
986	-0.554
987	-0.469
988	-0.249
989	0.04
990	0.529
991	0.994
992	1.225
993	1.334
994	1.378
995	1.542
996	1.701
997	1.725
998	1.581
999	1.378
1000	1.413
1001	1.309
1002	0.994
1003	0.488
1004	0.279
1005	0.203
1006	0.423
1007	0.972
1008	1.509
1009	1.583
1010	1.391
1011	1.836
1012	2.163
1013	2.512
1014	2.619
1015	2.639
1016	3.154
1017	3.82
1018	3.912
1019	3.482
1020	3.007
1021	2.76
1022	2.848
1023	3.144
1024	3.244
1025	3.357
1026	3.336
1027	3.266
1028	3.14
1029	3.062
1030	3.196
1031	3.497
1032	3.414
1033	3.074
1034	2.597
1035	2.372
1036	2.176
1037	2.167
1038	2.263
1039	2.093
1040	1.81
1041	1.871
1042	2.275
1043	2.761
1044	3.332
1045	3.445
1046	3.639
1047	3.96
1048	4.252
1049	4.594
1050	4.683
1051	5.102
1052	5.747
1053	6.092
1054	5.836
1055	5.119
1056	4.472
1057	3.942
1058	3.615
1059	3.287
1060	3.231
1061	3.389
1062	2.974
1063	2.259
1064	1.745
1065	1.531
1066	1.511
1067	1.805
1068	2.263
1069	2.662
1070	2.49
1071	2.31
1072	2.725
1073	3.275
1074	3.504
1075	3.537
1076	3.85
1077	4.26
1078	4.827
1079	5.263
1080	5.492
1081	5.516
1082	5.625
1083	5.726
1084	5.782
1085	5.961
1086	5.896
1087	5.817
1088	5.713
1089	5.686
1090	5.34
1091	4.892
1092	4.507
1093	4.022
1094	3.72
1095	3.515
1096	3.284
1097	3.328
1098	3.496
1099	3.763
1100	3.99
1101	4.086
1102	4.034
1103	3.955
1104	3.728
1105	3.595
1106	3.428
1107	2.97
1108	2.556
1109	2.525
1110	2.852
1111	3.102
1112	3.311
1113	3.586
1114	3.768
1115	3.96
1116	4.398
1117	4.659
1118	4.683
1119	4.675
1120	4.836
1121	5.124
1122	4.901
1123	4.631
1124	4.509
1125	4.572
1126	4.731
1127	4.751
1128	5.102
1129	5.256
1130	4.936
1131	4.691
1132	4.653
1133	4.571
1134	4.461
1135	4.069
1136	3.672
1137	3.286
1138	2.818
1139	2.124
1140	1.387
1141	1.007
1142	0.641
1143	-0.207
1144	-1.334
1145	-2.067
1146	-2.416
1147	-2.475
1148	-2.305
1149	-2.088
1150	-2.115
1151	-2.193
1152	-2.433
1153	-2.381
1154	-2.034
1155	-1.508
1156	-0.678
1157	-0.118
1158	0.222
1159	0.319
1160	0.303
1161	0.137
1162	0.096
1163	0.039
1164	-0.17
1165	-0.344
1166	-0.687
1167	-1.217
1168	-1.744
1169	-1.972
1170	-2.157
1171	-1.831
1172	-1.446
1173	-1.164
1174	-0.999
1175	-0.488
1176	0.185
1177	0.685
1178	0.951
1179	0.962
1180	0.721
1181	0.65
1182	0.488
1183	0.053
1184	-0.081
1185	-0.082
1186	-0.024
1187	0.124
1188	0.004
1189	-0.326
1190	-0.615
1191	-0.704
1192	-0.813
1193	-1.007
1194	-0.842
1195	-0.146
1196	0.351
1197	0.784
1198	0.796
1199	0.857
1200	0.427
1201	-0.17
1202	-0.632
1203	-0.82
1204	-0.88
1205	-0.597
1206	-0.035
1207	0.545
1208	1.095
1209	1.702
1210	2.276
1211	2.83
1212	3.115
1213	3.336
1214	4.016
1215	4.814
1216	5.346
1217	5.501
1218	5.494
1219	5.316
1220	5.128
1221	4.892
1222	4.871
1223	4.888
1224	4.952
1225	5.228
1226	5.368
1227	5.481
1228	5.473
1229	5.303
1230	4.98
1231	4.699
1232	4.607
1233	4.747
1234	4.827
1235	4.579
1236	4.404
1237	4.396
1238	4.073
1239	3.456
1240	2.935
1241	2.405
1242	1.744
1243	1.278
1244	1.025
1245	0.903
1246	0.827
1247	0.829
1248	0.475
1249	0.323
1250	0.048
1251	-0.172
1252	-0.118
1253	0.076
1254	-0.161
1255	-0.65
1256	-1.088
1257	-1.603
1258	-2.403
1259	-3.099
1260	-3.714
1261	-4.458
1262	-5.004
1263	-5.24
1264	-5.137
1265	-4.827
1266	-4.517
1267	-4.164
1268	-3.614
1269	-3.242
1270	-2.981
1271	-2.9
1272	-2.915
1273	-2.983
1274	-2.786
1275	-2.568
1276	-2.369
1277	-1.672
1278	-0.839
1279	-0.628
1280	-1.02
1281	-1.568
1282	-2.084
1283	-2.154
1284	-2.189
1285	-2.137
1286	-1.806
1287	-1.367
1288	-1.19
1289	-1.11
1290	-1.158
1291	-1.081
1292	-1.078
1293	-1.269
1294	-1.269
1295	-1.114
1296	-0.705
1297	-0.303
1298	-0.122
1299	-0.063
1300	0.299
1301	0.708
1302	1.212
1303	1.365
1304	1.339
1305	1.558
1306	1.565
1307	1.589
1308	1.631
1309	2.064
1310	2.294
1311	2.211
1312	2.468
1313	2.76
1314	2.761
1315	2.603
1316	2.189
1317	2.1
1318	2.259
1319	2.028
1320	1.04
1321	0.002
1322	-0.457
1323	-0.601
1324	-0.855
1325	-1.067
1326	-1.128
1327	-0.898
1328	-0.597
1329	-0.425
1330	-0.281
1331	0.1
1332	0.486
1333	0.807
1334	0.881
1335	1.217
1336	1.542
1337	1.282
1338	0.566
1339	-0.497
1340	-1.409
1341	-2.193
1342	-2.756
1343	-3.144
1344	-3.037
1345	-2.839
1346	-2.337
1347	-2.104
1348	-2.404
1349	-2.52
1350	-2.587
1351	-2.667
1352	-2.898
1353	-3.455
1354	-3.674
1355	-3.553
1356	-3.466
1357	-3.441
1358	-3.473
1359	-3.31
1360	-2.957
1361	-2.772
1362	-2.89
1363	-2.978
1364	-3.148
1365	-3.366
1366	-3.454
1367	-3.204
1368	-3.262
1369	-3.374
1370	-3.628
1371	-3.859
1372	-4.091
1373	-4.208
1374	-4.422
1375	-4.629
1376	-4.893
1377	-5.097
1378	-5.159
1379	-4.941
1380	-4.587
1381	-4.478
1382	-4.234
1383	-4.014
1384	-3.902
1385	-4.121
1386	-4.151
1387	-4.095
1388	-3.819
1389	-3.349
1390	-2.961
1391	-2.895
1392	-2.994
1393	-3.096
1394	-2.987
1395	-2.832
1396	-2.826
1397	-3.249
1398	-3.77
1399	-4.125
1400	-4.478
1401	-4.701
1402	-4.688
1403	-4.553
1404	-4.305
1405	-4.119
1406	-3.999
1407	-3.998
1408	-3.885
1409	-3.914
1410	-4.324
1411	-4.587
1412	-4.797
1413	-4.958
1414	-4.928
1415	-4.928
1416	-4.752
1417	-4.509
1418	-4.544
1419	-4.57
1420	-4.191
1421	-3.769
1422	-3.459
1423	-3.03
1424	-2.82
1425	-2.645
1426	-2.717
1427	-2.695
1428	-2.584
1429	-2.673
1430	-2.834
1431	-2.852
1432	-2.995
1433	-3.122
1434	-3.109
1435	-2.917
1436	-2.591
1437	-2.316
1438	-2.502
1439	-2.754
1440	-3.092
1441	-3.291
1442	-3.236
1443	-3.491
1444	-4.094
1445	-4.775
1446	-5.245
1447	-5.564
1448	-5.385
1449	-4.997
1450	-4.688
1451	-4.417
1452	-4.324
1453	-4.029
1454	-3.493
1455	-3.052
1456	-2.838
1457	-3.326
1458	-3.833
1459	-3.728
1460	-3.371
1461	-3.146
1462	-3.148
1463	-3.613
1464	-3.975
1465	-3.925
1466	-3.38
1467	-2.511
1468	-2.126
1469	-1.931
1470	-1.672
1471	-1.413
1472	-1.06
1473	-0.776
1474	-0.678
1475	-0.481
1476	0.072
1477	0.726
1478	1.169
1479	1.443
1480	1.613
1481	1.714
1482	1.862
1483	1.949
1484	1.715
1485	1.474
1486	1.589
1487	1.596
1488	1.603
1489	1.337
1490	0.885
1491	0.485
1492	0.094
1493	-0.017
1494	0.017
1495	0.146
1496	0.338
1497	0.77
1498	0.92
1499	0.754
1500	0.244
1501	-0.126
1502	-0.323
1503	-0.737
1504	-1.461
1505	-1.893
1506	-2.043
1507	-2.102
1508	-2.592
1509	-3.444
1510	-4.137
1511	-4.374
1512	-4.529
1513	-4.768
1514	-4.555
1515	-4.167
1516	-4.125
1517	-4.35
1518	-4.609
1519	-4.858
1520	-5.464
1521	-5.956
1522	-6.178
1523	-5.952
1524	-5.643
1525	-5.159
1526	-4.891
1527	-5.085
1528	-5.244
1529	-5.276
1530	-5.157
1531	-4.653
1532	-4.127
1533	-3.484
1534	-2.991
1535	-2.258
1536	-1.805
1537	-1.565
1538	-1.557
1539	-1.536
1540	-1.252
1541	-1.06
1542	-0.505
1543	0.674
1544	1.967
1545	2.965
1546	3.574
1547	3.748
1548	3.955
1549	4.075
1550	3.698
1551	3.34
1552	2.95
1553	2.432
1554	2.259
1555	2.023
1556	1.734
1557	1.562
1558	1.027
1559	0.663
1560	0.776
1561	1.027
1562	1.088
1563	1.339
1564	1.402
1565	1.256
1566	1.44
1567	1.544
1568	1.876
1569	1.958
1570	1.99
1571	2.002
1572	1.889
1573	1.738
1574	1.284
1575	0.9
1576	0.668
1577	0.595
1578	0.689
1579	0.536
1580	0.327
1581	0.314
1582	0.475
1583	0.748
1584	1.182
1585	1.256
1586	1.346
1587	1.579
1588	1.851
1589	2.113
1590	2.289
1591	2.173
1592	2.189
1593	2.38
1594	2.852
1595	3.285
1596	3.619
1597	3.898
1598	4.178
1599	4.291
1600	4.301
1601	4.344
1602	4.43
1603	4.537
1604	4.666
1605	4.941
1606	5.263
1607	5.589
1608	5.525
1609	5.325
1610	5.067
1611	5.043
1612	5.135
1613	4.923
1614	4.596
1615	4.13
1616	3.574
1617	3.026
1618	2.608
1619	2.263
1620	1.901
1621	1.825
1622	2.036
1623	2.137
1624	2.002
1625	2.028
1626	2.028
1627	1.646
1628	1.318
1629	1.264
1630	0.787
1631	0.301
1632	-0.113
1633	-0.318
1634	-0.431
1635	-0.423
1636	-0.1
1637	-0.044
1638	-0.192
1639	-0.361
1640	-0.518
1641	-0.711
1642	-0.903
1643	-0.929
1644	-0.628
1645	-0.471
1646	-0.092
1647	0.063
1648	-0.153
1649	-0.789
1650	-1.193
1651	-1.19
1652	-0.807
1653	-0.34
1654	0.109
1655	0.14
1656	-0.161
1657	-0.658
1658	-1.533
1659	-2.608
1660	-3.244
1661	-3.598
1662	-3.763
1663	-3.909
1664	-4.019
1665	-4.186
1666	-4.241
1667	-4.171
1668	-4.04
1669	-4.039
1670	-3.846
1671	-3.765
1672	-3.837
1673	-4.145
1674	-4.47
1675	-4.531
1676	-4.079
1677	-3.65
1678	-3.341
1679	-3.157
1680	-3.122
1681	-3.292
1682	-3.382
1683	-3.38
1684	-3.195
1685	-2.676
1686	-1.849
1687	-1.238
1688	-0.637
1689	-0.292
1690	-0.179
1691	0.129
1692	0.486
1693	0.698
1694	0.648
1695	0.593
1696	0.484
1697	0.334
1698	0.188
1699	0.113
1700	0.007
1701	-0.242
1702	-0.829
1703	-1.391
1704	-2.011
1705	-2.686
1706	-3.28
1707	-3.55
1708	-3.257
1709	-3.306
1710	-2.935
1711	-2.422
1712	-2.21
1713	-2.067
1714	-2.006
1715	-1.949
1716	-2.372
1717	-2.978
1718	-3.475
1719	-3.672
1720	-3.678
1721	-3.345
1722	-3.039
1723	-3.288
1724	-3.583
1725	-3.462
1726	-2.983
1727	-2.682
1728	-2.682
1729	-2.786
1730	-2.804
1731	-2.924
1732	-2.991
1733	-2.922
1734	-2.783
1735	-2.52
1736	-2.202
1737	-1.927
1738	-1.809
1739	-1.822
1740	-1.936
1741	-1.851
1742	-1.862
1743	-1.866
1744	-1.766
1745	-1.864
1746	-2.119
1747	-2.296
1748	-2.155
1749	-1.871
1750	-1.603
1751	-1.238
1752	-0.966
1753	-0.865
1754	-0.709
1755	-0.665
1756	-0.783
1757	-0.68
1758	-0.706
1759	-0.704
1760	-0.654
1761	-0.787
1762	-0.637
1763	-0.148
1764	0.512
1765	0.914
1766	1.296
1767	1.607
1768	1.789
1769	1.562
1770	1.504
1771	1.456
1772	1.363
1773	0.924
1774	0.747
1775	0.732
1776	0.682
1777	0.748
1778	0.887
1779	1.095
1780	1.317
1781	1.763
1782	2.172
1783	2.371
1784	1.962
1785	1.417
1786	1.049
1787	1.241
1788	1.476
1789	1.882
1790	2.479
1791	3.02
1792	3.526
1793	3.421
1794	2.856
1795	2.512
1796	2.372
1797	2.505
1798	2.562
1799	2.584
1800	2.895
1801	3.24
1802	3.262
1803	2.931
1804	2.895
1805	3.157
1806	3.192
1807	2.947
1808	2.715
1809	2.536
1810	2.427
1811	2.454
1812	2.529
1813	2.451
1814	2.268
1815	1.884
1816	1.834
1817	1.895
1818	1.888
1819	1.617
1820	1.609
1821	1.792
1822	2.174
1823	2.056
1824	1.657
1825	1.095
1826	0.571
1827	0.24
1828	0.105
1829	0.227
1830	0.467
1831	0.576
1832	0.53
1833	0.388
1834	-0.015
1835	-0.639
1836	-1.221
1837	-1.667
1838	-1.938
1839	-1.812
1840	-1.452
1841	-1.012
1842	-1.014
1843	-1.153
1844	-1.265
1845	-1.304
1846	-1.369
1847	-1.777
1848	-2.202
1849	-2.519
1850	-2.499
1851	-2.272
1852	-1.821
1853	-1.316
1854	-1.086
1855	-1.101
1856	-0.955
1857	-0.603
1858	-0.183
1859	0.48
1860	1.005
1861	1.648
1862	2.145
1863	2.304
1864	2.359
1865	2.435
1866	2.704
1867	2.592
1868	2.148
1869	1.692
1870	0.981
1871	0.375
1872	-0.349
1873	-1.307
1874	-2.3
1875	-2.76
1876	-2.989
1877	-3.023
1878	-3.02
1879	-3.214
1880	-3.662
1881	-4.236
1882	-4.836
1883	-5.26
1884	-5.843
1885	-6.358
1886	-6.816
1887	-7.155
1888	-7.083
1889	-6.637
1890	-6.044
1891	-5.004
1892	-3.83
1893	-2.387
1894	-1.136
1895	-0.427
1896	0.142
1897	0.929
1898	1.502
1899	1.924
1900	2.124
1901	2.065
1902	2.365
1903	2.699
1904	3.058
1905	3.529
1906	3.803
1907	4.005
1908	4.313
1909	5.085
1910	6.079
1911	7.152
1912	8.1
1913	8.739
1914	9.293
1915	9.796
1916	10.325
1917	10.771
1918	11.011
1919	11.53
1920	12.371
1921	12.751
1922	12.969
1923	12.79
1924	12.413
1925	12.158
1926	12.105
1927	11.977
1928	11.938
1929	11.695
1930	11.116
1931	11.075
1932	11.059
1933	10.784
1934	10.248
1935	9.482
1936	8.893
1937	8.373
1938	8.067
1939	7.653
1940	7.428
1941	7.566
1942	8.128
1943	8.584
1944	9.005
1945	9.737
1946	10.613
1947	10.749
1948	10.187
1949	9.563
1950	8.987
1951	8.213
1952	7.117
1953	6.21
1954	5.429
1955	5.102
1956	4.958
1957	4.851
1958	4.856
1959	4.938
1960	5.099
1961	5.255
1962	5.067
1963	4.691
1964	4.271
1965	3.909
1966	3.84
1967	3.833
1968	4.253
1969	4.505
1970	4.598
1971	4.345
1972	4.192
1973	3.973
1974	3.765
1975	3.554
1976	3.418
1977	3.432
1978	3.119
1979	2.745
1980	2.499
1981	2.287
1982	2.302
1983	2.252
1984	2.377
1985	2.573
1986	2.677
1987	2.957
1988	3.327
1989	3.45
1990	3.419
1991	3.371
1992	3.678
1993	3.955
1994	3.712
1995	2.957
1996	2.577
1997	2.307
1998	2.087
1999	1.694
2000	1.452
2001	1.147
2002	1.184
2003	1.423
2004	1.762
2005	1.862
2006	1.997
2007	2.233
2008	2.329
2009	2.39
2010	2.226
2011	1.722
2012	1.653
2013	2.067
2014	2.856
2015	3.528
2016	3.968
2017	4.132
2018	3.968
2019	3.519
2020	3.299
2021	3.254
2022	3.34
2023	3.506
2024	4.089
2025	4.666
2026	5.087
2027	5.259
2028	5.119
2029	5.214
2030	5.189
2031	5.08
2032	5.1
2033	5.185
2034	5.215
2035	5.233
2036	5.078
2037	4.799
2038	4.212
2039	4.101
2040	4.435
2041	4.929
2042	5.438
2043	5.922
2044	6.264
2045	6.397
2046	6.292
2047	5.782
2048	5.085
2049	4.435
2050	3.915
2051	3.471
